ticker,date,free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,common_stock_issuance,net_issuance_payments_of_debt,net_short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,net_income_from_continuing_operations,effect_of_exchange_rate_changes,short_term_debt_issuance,change_in_tax_payable,change_in_income_tax_payable,depreciation,operating_gains_losses,gain_loss_on_investment_securities,proceeds_from_stock_option_exercised,net_intangibles_purchase_and_sale,purchase_of_intangibles,change_in_accrued_expense,amortization_cash_flow,amortization_of_intangibles,short_term_debt_payments,sale_of_ppe,capital_expenditure_reported,change_in_prepaid_assets,unrealized_gain_loss_on_investment_securities,asset_impairment_charge,sale_of_business,sale_of_intangibles,net_foreign_currency_exchange_gain_loss,gain_loss_on_sale_of_ppe,provisionand_write_offof_assets,gain_loss_on_sale_of_business,earnings_losses_from_equity_investments,dividend_received_cfo,dividend_paid_cfo,pension_and_employee_benefit_expense,dividends_received_cfi,depletion,other_cash_adjustment_outside_changein_cash,cash_from_discontinued_financing_activities,cash_from_discontinued_investing_activities,cash_from_discontinued_operating_activities,net_preferred_stock_issuance,preferred_stock_payments,taxes_refund_paid,preferred_stock_issuance,cash_flow_from_discontinued_operation,net_investment_properties_purchase_and_sale,sale_of_investment_properties,purchase_of_investment_properties,preferred_stock_dividend_paid,interest_received_cfi,amortization_of_securities,change_in_interest_payable
REGN,2019-12-31,,,0.0,0.0,,,,,,,,,,-188000000.0,,,,,,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGR,2023-12-31,10391300000.0,-140700000.0,0.0,496300000.0,,-252000000.0,264900000.0,820800000.0,99600000.0,220900000.0,-121300000.0,78000000.0,78000000.0,,-277600000.0,-234000000.0,-140700000.0,-140700000.0,,496300000.0,,496300000.0,0.0,496300000.0,-10842600000.0,-10842600000.0,-11200000.0,-10626600000.0,15236900000.0,-25863500000.0,0.0,0.0,-204800000.0,-252000000.0,10643300000.0,10643300000.0,6595400000.0,-73800000.0,,,699600000.0,,,,-803100000.0,-803100000.0,,121300000.0,,,,299700000.0,3902400000.0,,,,,285500000.0,-316900000.0,-353100000.0,,,,,14200000.0,14200000.0,,47200000.0,,45700000.0,,0.0,,,,36200000.0,,,,,,,,,,,,,,,,,,,,,-43600000.0,,41400000.0,
PGR,2022-12-31,6556800000.0,-99000000.0,0.0,1486000000.0,,-292000000.0,228900000.0,719000000.0,220900000.0,202100000.0,18800000.0,1126200000.0,1126200000.0,,-260800000.0,-234000000.0,-99000000.0,-99000000.0,,1486000000.0,,1486000000.0,0.0,1486000000.0,-7956200000.0,-7956200000.0,-177800000.0,-7521500000.0,21015200000.0,-28536700000.0,0.0,0.0,-256900000.0,-292000000.0,6848800000.0,6848800000.0,3556800000.0,-620000000.0,,,199500000.0,199500000.0,199500000.0,,-1869000000.0,-1869000000.0,,122700000.0,,,,336600000.0,721500000.0,,,,,305600000.0,1911600000.0,1912200000.0,0.0,,,,31000000.0,31000000.0,,35100000.0,,162100000.0,,224800000.0,,,,-600000.0,,,,,,,,,,,,,,,,,,,,,-26800000.0,,-25200000.0,
PGR,2021-12-31,7518200000.0,-223000000.0,-520000000.0,0.0,,-243500000.0,224000000.0,842400000.0,202100000.0,76500000.0,125600000.0,-4516300000.0,-4516300000.0,,-3773300000.0,-3746500000.0,-223000000.0,-223000000.0,,-520000000.0,,-520000000.0,-520000000.0,0.0,-3119800000.0,-3119800000.0,47900000.0,-2677200000.0,31338400000.0,-34015600000.0,-313200000.0,-313200000.0,-177300000.0,-243500000.0,7761700000.0,7761700000.0,5355200000.0,-59900000.0,,,399700000.0,399700000.0,399700000.0,,-1655500000.0,-1655500000.0,,100700000.0,,,,337400000.0,3350900000.0,,,,,279700000.0,-1512800000.0,-1509200000.0,0.0,,,,57700000.0,57700000.0,,66200000.0,,-74900000.0,,0.0,,,,-3600000.0,,,,,,,,,,,,,,,,,,,,,-26800000.0,,130300000.0,
PGR,2020-12-31,6682100000.0,-111600000.0,0.0,986300000.0,0.0,-223500000.0,206000000.0,1446300000.0,76500000.0,227400000.0,-150900000.0,-938800000.0,-938800000.0,-243000000.0,-1577800000.0,-1551000000.0,-111600000.0,-111600000.0,,986300000.0,,986300000.0,0.0,986300000.0,-6117700000.0,-6117700000.0,83600000.0,-5999700000.0,30382200000.0,-36381900000.0,0.0,0.0,-201600000.0,-223500000.0,6905600000.0,6905600000.0,2296400000.0,-26000000.0,,,328900000.0,328900000.0,328900000.0,,-1293300000.0,-1293300000.0,,89400000.0,,,,331800000.0,5704600000.0,,,,,274900000.0,-1617500000.0,-1630000000.0,7300000.0,,,,56900000.0,56900000.0,,21900000.0,,258400000.0,,0.0,,,,12500000.0,,,,,,,,,,,,,0.0,,,0.0,,,,,-26800000.0,,100900000.0,
PGR,2019-12-31,,,,,0.0,,,,,,,,,-11200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,611600000.0,611600000.0,,,,,,,,,,,0.0,,,,,,,1600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,
HUM,2023-12-31,2977000000.0,-1573000000.0,-2432000000.0,2855000000.0,,-1004000000.0,394000000.0,997000000.0,4694000000.0,5061000000.0,-367000000.0,-856000000.0,-856000000.0,725000000.0,-431000000.0,-431000000.0,-1573000000.0,-1573000000.0,,423000000.0,211000000.0,212000000.0,-2332000000.0,2544000000.0,-3492000000.0,-3492000000.0,,-2465000000.0,5087000000.0,-7552000000.0,-233000000.0,-233000000.0,-794000000.0,-1004000000.0,3981000000.0,3981000000.0,81000000.0,-20000000.0,841000000.0,-1318000000.0,915000000.0,915000000.0,915000000.0,,-337000000.0,,113000000.0,175000000.0,-167000000.0,-167000000.0,,917000000.0,2484000000.0,,311000000.0,,,850000000.0,117000000.0,54000000.0,,,,,67000000.0,67000000.0,-100000000.0,210000000.0,,,,261000000.0,0.0,,,,,0.0,63000000.0,,,,,,,,,,,,,,,,,,,,,
HUM,2022-12-31,3450000000.0,-2096000000.0,-3376000000.0,1982000000.0,,-1137000000.0,354000000.0,758000000.0,5061000000.0,3394000000.0,1667000000.0,-1914000000.0,-1914000000.0,1968000000.0,-392000000.0,-392000000.0,-2096000000.0,-2096000000.0,,-1394000000.0,-376000000.0,-1018000000.0,-3000000000.0,1982000000.0,-1006000000.0,-1006000000.0,,-2250000000.0,3799000000.0,-6049000000.0,2364000000.0,-337000000.0,-1120000000.0,-1137000000.0,4587000000.0,4587000000.0,534000000.0,32000000.0,44000000.0,-463000000.0,975000000.0,975000000.0,975000000.0,,-54000000.0,,70000000.0,216000000.0,-100000000.0,-100000000.0,,845000000.0,2802000000.0,,0.0,,,749000000.0,-28000000.0,205000000.0,,,,,96000000.0,96000000.0,-376000000.0,17000000.0,,,,248000000.0,2701000000.0,,,,,-237000000.0,4000000.0,,,,,,,,,,,,,,,,,,,,,
HUM,2021-12-31,920000000.0,-79000000.0,-2078000000.0,5836000000.0,,-1342000000.0,285000000.0,227000000.0,3394000000.0,4673000000.0,-1279000000.0,3015000000.0,3015000000.0,-310000000.0,-354000000.0,-354000000.0,-79000000.0,-79000000.0,,3758000000.0,352000000.0,3406000000.0,-2078000000.0,5484000000.0,-6556000000.0,-6556000000.0,,-1053000000.0,6144000000.0,-7197000000.0,-4187000000.0,-4187000000.0,-1316000000.0,-1342000000.0,2262000000.0,2262000000.0,-556000000.0,-65000000.0,176000000.0,-491000000.0,104000000.0,104000000.0,104000000.0,,-280000000.0,,40000000.0,180000000.0,15000000.0,15000000.0,,713000000.0,2934000000.0,,352000000.0,,,640000000.0,-1064000000.0,130000000.0,21000000.0,,,,73000000.0,73000000.0,0.0,26000000.0,,,,0.0,0.0,,,,,0.0,-1194000000.0,,,,,,,,,,,,,,,,,,,,,
HUM,2020-12-31,4675000000.0,-1820000000.0,-1400000000.0,2088000000.0,,-964000000.0,258000000.0,1132000000.0,4673000000.0,4054000000.0,619000000.0,-1955000000.0,-1955000000.0,-890000000.0,-323000000.0,-323000000.0,-1820000000.0,-1820000000.0,,1078000000.0,390000000.0,688000000.0,-1400000000.0,2088000000.0,-3065000000.0,-3065000000.0,,-1392000000.0,7733000000.0,-9125000000.0,-709000000.0,-709000000.0,-964000000.0,-964000000.0,5639000000.0,5639000000.0,2143000000.0,71000000.0,599000000.0,-581000000.0,2139000000.0,2139000000.0,2139000000.0,,-85000000.0,-85000000.0,49000000.0,181000000.0,195000000.0,195000000.0,,616000000.0,3367000000.0,,390000000.0,,,528000000.0,-912000000.0,-838000000.0,49000000.0,,,,88000000.0,88000000.0,,,,,,0.0,0.0,,,,,0.0,-74000000.0,,,,,,,,,,,,,,,,,,,,,
HUM,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32000000.0,,,,,,,,,,,,,,,58000000.0,,,,,,-360000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSA,2023-12-31,2785511000.0,0.0,-8259000.0,2181273000.0,0.0,-461137000.0,,,400375000.0,805157000.0,-404782000.0,-112928000.0,-112928000.0,-33751000.0,-2305322000.0,,,,,2173014000.0,,2173014000.0,-8259000.0,2181273000.0,-3538502000.0,-3538502000.0,,,,,-2178151000.0,-2178151000.0,,,3246648000.0,3246648000.0,18901000.0,,,-16365000.0,35266000.0,,,,,,20508000.0,41566000.0,,,970056000.0,970056000.0,2160120000.0,0.0,,,,,6164000.0,-17178000.0,53131000.0,,,35266000.0,,,,,-461137000.0,,,,0.0,,51239000.0,,,0.0,-27897000.0,29333000.0,,,10975000.0,,,,,,0.0,0.0,,0.0,,-910189000.0,39986000.0,-950175000.0,,,,
PSA,2022-12-31,2657368000.0,0.0,-513495000.0,0.0,242832000.0,-459773000.0,,,805157000.0,761290000.0,43867000.0,-4193270000.0,-4193270000.0,-49381000.0,-3908497000.0,,35271000.0,,35271000.0,-513495000.0,,-513495000.0,-513495000.0,0.0,1119996000.0,1119996000.0,,,,,2636011000.0,0.0,,,3117141000.0,3117141000.0,-9051000.0,,,-29638000.0,20587000.0,,,,,,15207000.0,56703000.0,,,888146000.0,888146000.0,4366274000.0,0.0,,,,,-2334907000.0,-1503000.0,35271000.0,,,20587000.0,,,,,-459773000.0,,,,2636011000.0,,-97563000.0,,,-2128860000.0,-106981000.0,134769000.0,,,13670000.0,,,,,,242832000.0,0.0,,242832000.0,,-1069912000.0,1543000.0,-1071455000.0,,,,
